sample_id,shoulder_pan,shoulder_lift,elbow_flex,wrist_flex,wrist_roll,official_x,official_y,official_z,improved_x,improved_y,improved_z,ee_diff_m
0,0.0,0.0,0.0,0.0,0.0,0.3913614749908447,-9.212063559971284e-06,0.2264697104692459,0.3913614749908447,-9.212063559971284e-06,0.2264697104692459,0.0
1,0.06425740280217762,0.39187638844232,-0.2873654115893265,1.6315858502188767,-2.0336223380394567,0.25023943185806274,-0.006769442465156317,0.043379589915275574,0.25023943185806274,-0.006769442465156317,0.043379589915275574,0.0
2,-0.9919781352879967,-1.2869528855599754,0.6045708536666239,-1.3507292902444012,1.635750007587487,0.023853007704019547,-0.037685949355363846,0.40647056698799133,0.023853007704019547,-0.037685949355363846,0.40647056698799133,0.0
3,1.1483441663256109,0.39850381833477355,-1.401571640133147,-0.07951843873391629,-0.1494280156235721,0.14223472774028778,-0.22718298435211182,0.46299028396606445,0.14223472774028778,-0.22718298435211182,0.46299028396606445,0.0
4,-1.0818721832944533,-1.4086098875516888,1.6654687603630078,-0.4639821529587673,-1.2491174229831716,0.1318642497062683,0.19056066870689392,0.16362416744232178,0.1318642497062683,0.19056066870689392,0.16362416744232178,0.0
5,0.7402204131600039,0.4583425609109071,-0.5580127317829302,-0.2312549210581325,-1.8689032070378118,0.3308457136154175,-0.2568240165710449,0.2778414189815521,0.3308457136154175,-0.2568240165710449,0.2778414189815521,0.0
6,-1.1878500557294664,-0.18982759671345795,-0.03892074209288943,-0.5867428382624214,2.7224883901113834,0.14331068098545074,0.24986781179904938,0.38891538977622986,0.14331068098545074,0.24986781179904938,0.38891538977622986,0.0
7,1.223311136379964,-1.12446235510378,-1.6401932923872253,1.522953124818138,-0.8188539644679769,-5.162017259863205e-05,0.12412437051534653,0.3842453360557556,-5.162017259863205e-05,0.12412437051534653,0.3842453360557556,0.0
8,1.7145018033142314,-0.028455173775498332,1.1853920284190864,-0.02723567869748833,-1.0352251417028133,0.01988382078707218,-0.17777617275714874,-0.03714616969227791,0.01988382078707218,-0.17777617275714874,-0.03714616969227791,0.0
9,-0.04235659658814339,0.8803761590207055,-0.19358935432633206,-1.1680257181099378,2.012968800558684,0.4210859537124634,0.008805874735116959,0.16175857186317444,0.4210859537124634,0.008805874735116959,0.16175857186317444,0.0
10,-0.25509049218835655,1.2752234307150832,-0.5108710810808212,0.8171638923036177,-1.2664859245398432,0.2723946273326874,0.06856608390808105,-0.12619614601135254,0.2723946273326874,0.06856608390808105,-0.12619614601135254,0.0
11,-1.6116659543901959,1.1350994160040724,0.3111355279923278,1.0003893609086807,1.8341214634013498,0.04483533650636673,0.045388784259557724,-0.09790291637182236,0.04483533650636673,0.045388784259557724,-0.09790291637182236,0.0
12,1.1219957615281277,1.4589444893953143,0.2589760156871366,1.0683445305736246,0.07312183765114488,0.029077373445034027,0.018905749544501305,-0.0808609127998352,0.029077373445034027,0.018905749544501305,-0.0808609127998352,0.0
13,1.3441765354299644,-1.5863300080303797,0.7332118099294052,1.0237133602618511,-1.597433457333834,0.08212209492921829,-0.15338200330734253,0.22123226523399353,0.08212209492921829,-0.15338200330734253,0.22123226523399353,0.0
14,1.112138061958528,0.07986934683729352,0.15541912115487566,1.5005860392707249,-2.2816482338599364,0.12308081984519958,-0.15773391723632812,0.042254459112882614,0.12308081984519958,-0.15773391723632812,0.042254459112882614,0.0
15,-1.7391021783156397,1.266541310707947,0.2811190427703343,-0.7095261273180791,-0.8555162777138505,-0.010071591474115849,0.25262540578842163,-0.13288280367851257,-0.010071591474115849,0.25262540578842163,-0.13288280367851257,0.0
16,0.5058571646116246,-1.5178498298626744,-0.8880456346636852,0.21896089938915897,1.7734522260965022,-0.20751191675662994,0.12736789882183075,0.3663178086280823,-0.20751191675662994,0.12736789882183075,0.3663178086280823,0.0
17,0.17513315290732567,1.3240660458549876,-0.0072725015671253335,0.33056854500983723,-0.6425867478425551,0.2040427178144455,-0.024467477574944496,-0.17060799896717072,0.2040427178144455,-0.024467477574944496,-0.17060799896717072,0.0
18,1.6055061184112116,-1.14143895454444,-0.5464711560318272,1.2220102916997042,-0.9778485707105673,0.04311515763401985,-0.06314054131507874,0.3899964690208435,0.04311515763401985,-0.06314054131507874,0.3899964690208435,0.0
19,-0.8989461777739254,0.046158183213290016,-1.543320575608702,-0.24692689626808084,2.180307692420212,0.06685339659452438,0.024383384734392166,0.5187613368034363,0.06685339659452438,0.024383384734392166,0.5187613368034363,0.0
